GPCC precip area-mean CentralEU lat[47.0,53.0] lon0360[6.0,18.0]
1950 2019
52.18	73.63	19.09	80.32	68.54	55.50	96.13	79.16	89.41	48.23	108.50	47.93
70.04	43.52	64.77	37.99	76.79	104.56	78.18	80.43	48.14	15.28	86.01	41.28
70.55	57.22	79.49	31.65	65.52	73.19	42.22	73.91	101.66	90.07	103.20	59.15
41.05	39.88	15.63	43.61	62.60	122.72	115.09	49.24	41.06	27.80	14.23	25.96
66.06	24.17	27.42	63.09	71.34	65.88	166.45	101.04	92.96	64.19	40.07	93.88
59.74	60.75	34.01	52.83	75.84	90.67	128.10	83.96	63.55	47.15	23.57	83.24
53.99	29.08	56.01	69.10	55.95	111.79	113.61	109.79	50.97	94.33	55.83	43.36
43.39	82.03	59.80	35.17	48.90	76.06	148.74	88.62	109.33	20.91	30.24	46.83
67.19	99.58	41.51	50.68	80.58	111.45	95.53	101.18	62.91	87.90	30.65	69.77
58.69	9.24	34.92	61.53	56.35	88.31	90.64	70.06	9.39	41.23	33.14	68.27
60.26	41.19	46.36	40.01	67.40	74.23	103.71	121.68	58.82	106.83	64.90	61.63
53.74	60.03	43.55	70.74	105.09	94.24	94.04	79.62	37.18	57.58	59.93	80.18
63.91	63.87	59.88	51.20	100.92	40.09	80.39	61.73	62.19	24.92	42.31	70.10
30.58	22.41	54.80	37.48	67.78	101.88	52.42	114.29	66.73	36.77	88.43	11.40
20.17	34.14	49.24	55.08	73.09	67.29	43.26	101.05	49.55	93.22	70.70	44.32
76.52	39.95	63.90	100.92	126.25	107.34	124.79	67.45	76.09	13.42	79.08	113.14
45.23	67.67	64.07	68.53	72.55	114.57	130.89	121.13	37.30	69.92	65.17	118.02
52.09	53.75	67.27	48.69	99.43	78.24	74.73	77.69	100.19	52.26	49.43	79.14
88.75	37.77	47.05	45.40	71.63	85.23	85.79	131.78	101.51	53.28	44.65	36.74
47.38	48.77	52.91	65.44	73.22	111.18	53.16	111.84	26.55	18.65	73.21	37.25
41.28	123.95	66.41	87.70	75.43	74.64	96.69	104.82	53.65	82.46	73.02	44.03
28.87	37.16	35.46	36.90	69.91	128.65	37.41	74.50	42.91	26.22	66.46	39.39
22.90	17.53	35.52	74.32	95.20	90.32	98.85	76.50	49.12	32.18	79.08	12.29
31.88	51.68	26.61	69.66	61.87	76.56	88.04	43.97	49.17	69.10	72.48	59.68
55.06	46.22	33.89	22.37	79.62	96.32	96.83	78.39	63.61	127.36	69.40	121.60
57.75	16.40	56.95	51.66	60.00	105.27	87.66	84.32	50.98	45.16	58.07	25.63
108.37	20.10	21.62	26.87	64.17	35.06	83.47	51.58	68.77	45.07	68.30	49.58
62.65	83.04	49.09	75.11	51.40	90.96	89.72	116.09	44.40	37.30	92.55	52.48
42.90	37.94	70.71	33.48	102.10	70.88	82.16	95.13	86.85	47.64	20.21	82.27
50.23	49.72	92.56	69.04	54.17	101.53	74.02	79.90	66.53	28.23	96.70	88.71
48.51	50.42	45.75	83.33	46.31	109.93	139.82	65.71	51.27	77.05	51.07	57.20
82.83	34.98	82.36	36.90	74.93	80.31	126.57	76.33	80.77	121.49	76.04	100.92
81.40	13.03	50.93	34.47	65.07	94.29	71.60	79.01	31.72	77.86	42.43	82.20
90.11	47.86	50.28	89.32	114.64	63.29	35.96	73.35	62.18	39.41	53.26	46.31
81.27	63.37	25.85	43.60	111.68	69.76	76.58	67.48	119.65	49.81	49.30	34.68
53.03	34.17	47.67	61.57	83.71	103.08	74.40	113.81	42.53	17.56	71.94	60.62
100.37	22.58	62.56	62.48	95.98	79.32	72.69	100.09	51.00	73.41	34.77	98.38
65.22	59.09	64.28	41.30	103.07	114.49	108.44	84.13	75.91	46.04	70.10	55.95
64.47	79.54	124.07	26.40	49.76	77.84	96.83	75.77	71.26	48.69	55.50	99.01
23.21	45.88	43.77	84.76	41.85	71.58	91.77	70.76	57.22	53.84	45.52	66.24
31.01	93.26	31.90	59.12	38.61	115.02	51.13	62.36	82.45	56.36	84.72	61.11
38.61	22.14	34.37	36.23	66.05	105.53	77.52	49.21	51.10	32.17	81.23	78.56
31.12	44.74	95.82	49.94	29.29	85.71	80.49	76.87	45.69	83.51	97.81	53.91
70.02	31.04	26.86	37.72	68.41	86.21	134.06	69.66	84.56	74.45	39.22	130.55
79.15	29.48	83.97	83.47	85.41	60.99	61.55	97.88	80.14	53.38	50.70	76.07
103.33	65.76	80.56	61.01	85.97	101.68	70.99	95.07	96.00	19.08	59.41	56.38
13.86	43.17	26.61	35.17	104.62	67.66	102.46	96.98	64.62	77.49	80.04	36.17
13.72	70.63	50.54	52.39	65.36	97.87	149.92	54.43	29.42	59.83	47.08	77.51
52.14	18.00	67.07	66.87	46.08	98.62	90.50	62.95	120.92	144.01	67.78	43.33
56.87	86.46	58.29	62.92	82.57	91.09	84.55	73.06	57.95	42.14	54.83	97.86
55.72	74.33	104.06	33.48	74.21	51.02	131.11	75.62	73.70	61.47	57.84	46.49
56.32	50.23	107.28	75.43	48.36	92.91	88.87	75.27	127.72	40.94	74.69	74.86
37.84	95.37	63.75	49.25	74.51	74.42	101.77	141.39	66.60	101.45	108.43	67.52
75.21	19.45	24.02	35.31	70.18	50.65	78.60	38.99	46.87	79.63	36.23	51.25
99.02	48.51	43.42	40.60	74.91	85.07	91.21	88.51	58.17	60.38	66.87	39.41
66.74	64.88	37.90	61.03	85.53	57.20	119.67	98.40	57.67	31.08	42.68	71.56
31.87	50.52	82.11	70.21	96.30	65.63	47.77	148.89	36.85	54.59	52.77	40.90
85.48	67.32	66.23	5.69	120.28	98.86	113.27	96.86	104.92	30.55	80.73	56.80
60.58	37.19	79.65	80.28	39.91	69.23	95.79	88.26	59.79	65.85	44.85	50.93
32.69	64.53	80.55	28.80	80.61	110.56	113.82	55.72	42.13	71.52	76.20	78.13
46.62	43.05	46.37	32.85	114.66	67.12	102.69	162.50	81.11	30.49	85.35	83.60
56.44	22.98	26.41	28.74	53.22	90.63	124.95	85.97	57.19	55.23	2.96	105.17
99.04	29.68	17.02	47.69	60.78	106.06	113.66	75.69	55.47	63.37	61.23	89.40
68.03	57.75	41.43	43.18	128.72	113.21	43.07	70.97	88.19	69.92	72.79	35.11
42.18	33.77	25.06	45.91	106.81	51.23	130.73	105.16	70.65	65.35	34.43	59.07
77.79	22.36	52.17	44.75	62.40	65.19	63.62	68.80	57.36	51.47	82.38	28.12
77.42	78.14	45.65	59.06	82.73	119.20	94.41	54.69	42.48	65.16	57.47	24.19
41.98	43.07	55.51	53.44	57.49	80.31	124.91	92.44	75.19	70.53	76.55	72.62
91.57	21.48	48.79	32.82	64.69	65.39	49.77	52.05	54.14	34.22	24.30	101.93
81.00	30.87	64.68	34.70	94.88	50.54	62.09	70.37	62.37	71.81	62.78	58.92
