GPCC precip area-mean Scandinavia lat[58.0,68.0] lon0360[5.0,25.0]
1950 2019
48.98	60.88	55.53	73.69	37.29	74.64	84.23	66.98	105.45	87.59	78.60	57.81
40.30	41.64	38.66	57.39	17.74	48.85	80.63	105.53	64.34	38.68	93.55	99.00
55.48	65.55	29.95	47.36	37.71	81.51	77.00	89.26	86.63	66.71	53.20	60.91
71.96	60.81	76.02	52.60	51.94	52.89	103.25	105.23	83.23	71.19	94.15	49.70
66.40	25.45	45.06	35.20	33.99	70.63	98.00	102.24	99.41	92.72	68.02	95.07
68.02	34.88	45.65	35.63	59.45	41.00	33.28	35.66	96.91	88.63	83.36	91.12
61.97	35.75	23.75	32.66	41.51	80.35	67.78	90.31	68.03	83.62	51.95	61.75
83.77	53.62	41.64	28.11	51.42	64.27	95.25	88.84	100.85	106.18	66.11	82.43
53.81	45.58	28.08	40.53	72.43	44.17	87.54	73.92	45.99	95.44	70.53	67.37
75.31	51.17	40.08	52.80	38.84	47.30	49.55	67.25	58.24	67.42	73.66	66.26
60.52	40.49	20.00	40.75	36.47	78.16	101.78	113.45	54.48	46.01	86.33	67.87
52.91	58.98	83.02	25.51	51.41	87.13	99.52	101.93	69.54	91.17	87.03	60.16
87.04	71.11	35.46	46.45	48.04	60.78	59.02	110.24	83.21	81.44	53.71	61.88
40.81	24.54	29.31	34.65	55.03	49.53	70.86	97.43	104.58	83.74	73.03	54.82
57.84	48.31	12.95	36.20	41.95	88.08	86.37	95.45	86.26	86.33	82.04	87.47
73.49	44.00	48.81	37.46	28.08	65.73	84.70	68.44	98.56	70.42	50.40	63.62
41.29	49.61	75.98	35.70	48.33	37.75	87.23	81.81	99.02	75.68	68.45	103.68
53.72	61.98	86.90	47.96	66.51	56.28	70.14	110.86	66.39	144.18	90.08	85.39
68.13	43.90	72.25	45.79	54.84	59.98	38.97	47.66	64.01	106.68	52.18	48.81
61.25	34.78	31.93	53.75	43.23	26.35	75.15	53.24	103.06	73.45	87.24	41.21
34.16	32.65	52.39	53.31	33.86	30.54	117.22	49.51	86.68	99.83	83.10	59.73
73.78	61.51	50.06	35.51	41.87	50.61	76.27	77.58	72.77	99.65	98.73	92.50
22.94	29.43	44.89	57.78	45.55	69.86	72.52	88.19	74.05	68.76	99.67	68.11
58.00	68.26	58.05	64.37	62.47	55.14	89.72	77.52	80.24	65.14	89.03	92.31
71.09	59.13	18.95	22.93	28.66	55.31	117.27	69.50	117.06	77.02	85.02	100.08
101.96	37.18	29.70	37.13	58.25	45.42	48.86	64.70	133.34	74.03	64.01	122.58
76.01	53.68	36.04	41.56	28.12	49.28	67.30	34.71	65.05	60.47	80.28	59.11
67.90	32.51	50.88	66.51	41.79	68.30	90.97	56.27	79.55	77.47	91.30	63.56
65.18	31.15	57.52	26.96	21.81	67.59	69.06	91.44	102.24	79.86	99.69	24.51
39.99	41.06	58.74	42.78	63.82	55.97	101.80	101.01	95.63	58.54	100.31	66.72
31.47	33.43	28.11	35.89	35.06	74.50	43.19	88.69	80.81	117.38	73.44	96.95
85.40	44.72	54.92	30.26	31.01	98.16	95.93	72.18	55.66	102.52	105.81	58.30
47.40	34.36	60.86	57.34	67.59	26.65	55.30	96.65	107.35	58.32	102.85	77.79
116.63	27.28	59.98	45.21	69.63	54.36	63.39	60.42	138.03	137.24	71.88	95.99
73.29	43.41	32.43	29.13	38.89	78.89	70.86	73.01	86.88	140.76	60.55	62.99
46.23	37.81	52.70	48.75	36.16	58.53	90.30	118.09	109.94	93.75	70.58	76.78
53.26	16.13	54.56	41.73	64.36	37.88	78.18	103.06	92.19	92.50	109.71	79.97
41.02	57.62	38.01	30.62	54.93	93.41	67.56	102.12	94.00	82.28	70.57	76.91
73.77	69.25	43.37	46.22	36.05	36.15	123.57	98.51	109.99	72.98	60.23	89.90
108.85	92.56	69.52	48.01	61.75	56.49	65.30	97.40	59.74	79.92	68.65	68.87
106.27	104.26	97.60	58.05	24.26	53.33	97.85	79.20	87.85	79.54	59.96	83.37
69.40	29.75	54.00	29.69	49.11	103.24	52.50	71.27	106.63	59.57	100.46	77.76
88.78	66.28	65.90	62.94	41.94	34.97	99.34	119.47	68.53	67.15	105.44	82.19
95.13	58.53	53.56	24.84	41.40	57.18	106.53	111.57	37.80	85.97	29.64	96.03
80.56	11.57	75.49	46.84	25.62	84.76	28.13	77.10	94.08	84.58	67.13	91.83
78.74	85.14	72.93	56.38	64.56	76.67	70.79	62.66	67.40	102.27	62.25	38.48
15.99	38.27	20.90	34.61	55.51	67.21	81.90	58.82	50.50	92.85	107.79	61.84
58.56	80.37	76.81	56.69	53.25	52.50	62.44	59.17	112.69	85.74	54.60	57.15
79.16	101.09	53.97	40.35	44.84	92.76	107.51	106.51	63.21	111.17	41.85	77.43
71.80	77.38	56.19	61.55	40.39	81.80	78.77	53.54	68.16	91.28	87.64	92.79
85.89	73.39	62.74	58.36	57.70	92.02	102.34	90.17	48.52	108.09	116.93	74.97
52.08	57.16	34.90	61.84	47.18	61.84	101.47	106.86	90.05	101.35	92.25	55.16
85.07	82.36	61.44	33.28	39.09	79.06	92.88	40.67	59.22	60.54	44.80	31.16
82.43	23.43	40.09	39.34	72.99	58.55	65.47	89.49	79.39	63.95	57.87	101.90
49.18	58.28	42.88	34.19	47.50	75.14	88.43	89.03	109.91	67.76	86.30	98.57
111.81	42.19	27.90	33.85	67.62	73.33	78.86	113.70	81.67	63.29	104.63	69.53
52.97	47.28	34.03	50.01	54.69	43.95	49.47	72.55	82.03	123.93	115.87	113.14
109.90	37.09	54.42	46.41	66.72	43.94	104.08	80.93	101.07	71.59	91.44	79.38
101.62	75.66	59.98	40.41	30.40	75.16	61.16	105.96	54.38	122.87	92.83	62.50
60.17	49.90	46.07	28.87	54.57	53.67	117.28	92.86	98.75	68.56	91.83	48.81
