tg_ens_mean_0.1deg_reg_v31.0e											
1950 2024											
-0.500626802	2.874132156	6.884323597	7.990512371	14.77792263	19.56611824	22.44293976	20.08195496	15.6416111	10.9808054	4.58048439	-0.152052179
1.416451454	2.231773615	3.768756151	8.654787064	12.18754768	17.23168945	19.32057571	18.92082596	17.1701622	9.951013565	6.607716084	1.59675765
-0.95075345	-0.002693149	5.175327778	11.07598972	14.09651756	19.12002754	21.93800926	19.7170105	13.62181282	9.532546043	3.310751438	0.48314625
-1.891019106	0.297610968	6.027853489	10.39226055	15.0419445	15.5278759	19.697258	19.04549789	16.38801575	11.99957466	5.501771927	4.159217834
-2.262030363	-0.299969405	5.966965199	8.22395134	12.47315693	17.37285423	17.68164635	17.26672935	16.30467987	10.35108566	5.54753685	2.377116442
2.439406157	1.586972952	3.707540751	9.614412308	13.05103493	16.78814888	19.30047035	17.89715767	15.2747879	10.022295	4.612630844	2.495924234
0.619598567	-5.191735744	4.134739399	7.18926096	13.97483253	15.17793465	18.95680809	18.83098793	16.16543961	9.301829338	3.508130312	0.212220177
-0.18565692	3.290784836	7.425803661	8.993772507	10.98793602	16.69004822	19.28043938	18.21476364	15.05755138	10.77501678	6.220069885	0.574680328
-0.274095923	3.565034628	2.291095734	6.414057255	15.06016254	15.93997669	19.18904114	19.52188683	16.76909828	10.41759586	6.328465939	1.604579091
0.050774518	3.180270433	7.174680233	9.085203171	12.92858696	17.10879898	20.31956482	18.1733284	15.42169285	9.747505188	4.732976437	2.015245438
-0.590052426	1.227056384	5.387512207	9.019740105	13.89436245	17.54509163	17.20976448	17.6153698	13.57049274	9.321315765	5.665073872	1.559046984
-0.941376805	4.070891857	7.100429535	11.1896925	12.11004734	17.04958725	17.67379761	18.5885067	17.68390083	10.80071831	4.671968937	1.174628735
0.850130498	0.974213719	1.67234242	7.959474564	11.58062935	15.70265484	18.14208031	20.11285782	15.02352905	10.57698822	3.732380152	-1.250293493
-3.54881072	-2.05709672	3.748621225	9.070599556	12.66721821	15.92856693	19.45823288	17.29020119	15.02358723	10.4404726	7.076265812	-0.284678757
-0.895573676	2.137769461	4.282212257	9.555094719	14.32104683	17.93043518	19.62779427	17.99650192	15.47620964	9.205541611	5.849925041	1.104891896
0.227190152	-0.946812809	4.026750088	7.583555222	12.34780216	16.67989349	17.98837471	17.28525734	13.0870266	10.47219086	4.336184978	1.323627353
-1.790225029	5.012628078	4.850423813	9.997146606	13.65594769	17.70269203	17.53360558	17.23530006	16.28642273	11.96638203	2.599782944	0.27346769
-0.490452737	1.458886147	6.73352766	8.013625145	12.94886208	15.71360683	20.44631195	18.61600113	14.75627613	11.99717903	6.016987801	0.345584393
-0.757223785	2.509009838	5.680334568	9.894400597	12.10416985	15.75431156	18.50617599	16.39215088	14.403759	11.63402748	5.494372368	-0.229339629
-0.211957648	-0.969319165	4.647740364	8.20763588	14.34445477	15.38917542	19.27776527	18.02011108	15.68751431	12.18028736	5.604877472	-1.384815097
1.143437624	1.246702552	2.958473444	7.251466751	11.43997288	17.4159565	18.83433342	18.55622101	16.82003212	10.25252151	6.215391636	-0.034852087
-0.436796755	1.862697244	1.774871469	9.992798805	13.45731831	15.38684177	20.1145649	20.6517868	14.8740778	11.00593567	4.555837631	2.389621735
0.900864422	3.716144085	6.729167938	8.653761864	12.37628365	15.95934391	18.6851387	17.81640625	12.07735157	9.464817047	5.510013103	1.590347648
0.876320601	1.140944839	4.234437943	6.342983723	13.37720776	17.19518089	18.58661461	19.75091934	16.28289223	9.810317039	4.840786934	0.493632585
2.754211426	3.631157637	5.514306068	8.22909832	12.26707745	15.51392746	19.0773735	19.82060051	14.70883846	5.589068413	4.383552074	2.552318573
2.594036818	2.428575039	4.161168575	8.759961128	12.74418354	15.47730923	19.50586891	18.74957466	16.5730896	9.770895958	4.158357143	1.453048229
0.899395943	2.635572433	3.768828392	8.340343475	13.74624157	18.14444542	19.42284012	16.52791786	12.96162415	10.48281956	4.689397335	0.619119585
0.50501883	3.410164833	7.085028648	8.111721992	11.72091389	15.5901823	18.21529579	16.87514877	13.92727947	11.51500893	4.727824211	1.167387962
0.792197645	0.335782915	5.482639313	6.921010971	11.21568489	15.49712372	17.98883438	17.95621109	15.61412716	10.49247932	4.255640507	1.442817926
