GPCC precip area-mean LaPlata lat[-33.0,-25.0] lon0360[300.0,310.0]
1950 2019
98.83	129.00	138.96	105.63	158.41	162.63	95.79	59.69	106.51	124.57	115.25	132.01
139.19	166.26	126.60	61.96	68.67	84.49	22.57	49.94	82.23	153.62	167.98	83.30
79.89	101.22	157.41	55.97	147.28	128.66	122.92	74.56	119.14	143.74	108.25	52.39
149.53	61.28	101.89	108.20	160.39	109.81	43.19	69.21	203.13	196.15	108.94	62.35
190.82	143.33	96.77	146.97	122.55	191.52	148.44	49.39	154.49	168.55	51.66	136.47
95.69	137.71	149.22	199.48	141.95	137.11	84.73	63.00	56.66	77.81	57.86	90.67
230.08	93.69	153.10	168.75	78.64	57.32	107.25	84.18	101.57	141.31	43.89	61.65
153.97	70.72	60.42	135.72	88.50	145.25	100.15	100.48	153.96	178.79	101.28	144.28
87.59	156.96	92.13	99.97	88.61	95.10	94.72	99.10	137.30	101.55	201.51	168.28
143.27	177.11	126.52	326.28	139.93	117.70	56.72	127.91	107.62	182.97	101.26	126.58
76.43	98.28	94.88	90.29	53.44	117.79	136.75	127.36	126.19	188.66	92.05	73.17
111.43	129.79	198.75	153.36	108.78	116.17	74.72	71.93	186.20	187.12	161.46	89.71
101.44	91.42	132.86	95.07	78.34	21.40	73.48	59.98	110.59	92.31	93.65	59.94
198.49	102.21	150.34	85.89	91.29	65.00	62.73	78.20	156.43	213.56	211.68	139.17
53.59	105.21	159.71	188.19	39.15	52.57	65.84	119.61	99.25	82.20	91.55	117.15
76.13	115.37	72.08	179.76	97.32	82.66	84.08	156.06	174.01	194.05	112.74	264.01
170.25	201.54	204.39	122.61	56.53	134.11	143.48	87.27	98.88	162.74	107.16	187.52
135.95	124.41	108.25	50.56	118.43	118.10	110.27	147.01	121.23	160.86	96.61	56.71
118.82	79.50	139.62	89.78	49.58	63.34	76.26	40.69	114.95	178.35	106.86	171.25
156.85	180.12	114.50	92.49	149.65	90.19	67.94	51.60	99.07	106.69	172.63	81.31
124.18	107.47	149.75	54.53	139.24	161.97	86.48	77.39	111.64	147.06	46.98	190.43
219.54	147.24	144.17	114.75	116.25	121.69	91.79	86.91	75.80	74.69	57.35	116.47
140.72	111.11	138.83	114.51	85.67	216.91	141.14	200.72	175.99	166.92	165.67	95.68
230.65	189.48	104.86	201.82	135.65	136.22	158.80	110.44	108.82	143.05	59.61	151.15
158.09	150.34	100.07	63.01	155.39	107.45	63.12	113.59	73.90	77.26	134.43	135.71
130.38	107.41	171.65	109.16	108.30	90.41	60.68	144.81	169.70	111.82	131.46	103.21
191.42	79.51	152.81	103.64	107.94	67.92	83.26	98.26	78.52	141.42	133.47	130.22
191.21	169.80	132.42	105.50	83.20	104.12	169.87	89.71	84.66	136.02	161.90	113.13
126.64	91.12	112.51	35.96	50.60	97.09	146.19	50.63	99.71	149.59	172.14	108.09
31.84	121.09	94.93	136.48	135.90	32.63	84.23	140.22	151.39	216.12	156.08	173.55
94.14	105.17	165.10	125.25	131.08	92.40	74.25	84.93	88.27	185.70	152.10	131.81
163.12	172.93	67.99	115.69	94.56	100.44	49.96	52.22	116.03	70.49	148.40	132.34
52.37	184.70	61.76	49.96	102.81	199.04	120.48	130.97	140.53	154.23	288.10	102.94
160.32	226.93	137.25	198.54	250.44	97.16	250.99	71.69	106.39	131.50	122.28	75.94
200.61	176.93	134.04	149.45	196.28	161.64	101.49	101.66	138.21	137.61	163.94	82.05
61.14	163.83	168.94	187.69	138.11	84.73	114.12	129.40	124.33	98.39	41.11	58.93
122.57	133.66	190.07	260.24	199.00	115.80	53.37	100.62	131.83	149.93	236.31	94.51
150.92	139.98	142.93	200.15	150.93	91.53	185.26	119.09	99.74	104.44	128.17	121.40
201.56	71.18	78.84	134.31	75.59	84.48	35.80	41.15	147.20	115.89	92.35	90.49
158.28	75.79	128.56	143.19	41.31	80.81	73.38	135.37	139.70	126.21	109.66	109.78
158.80	154.66	182.21	266.69	113.91	108.70	73.05	80.43	164.27	200.49	174.10	157.15
108.44	44.47	72.84	187.82	92.44	160.62	96.06	37.48	84.65	131.50	109.50	208.32
83.85	179.97	171.37	204.81	193.10	154.53	96.23	86.14	113.52	141.95	112.78	115.67
201.39	77.19	119.75	93.92	182.56	93.79	116.20	35.33	106.48	184.43	180.65	144.38
96.44	221.56	97.31	126.53	150.69	121.55	136.31	61.88	89.51	198.41	148.54	130.92
160.34	149.20	145.05	90.64	59.05	87.69	133.94	47.56	121.91	129.39	64.16	80.38
223.34	170.26	139.53	163.31	33.41	80.59	44.90	100.00	105.38	203.31	119.59	181.74
122.63	193.22	52.44	67.51	111.65	122.71	87.68	115.82	116.67	279.65	223.86	246.94
259.88	238.98	207.31	276.07	112.14	114.82	116.11	155.76	160.91	122.06	77.43	135.55
108.15	131.31	106.04	154.61	99.48	117.73	111.15	27.25	94.04	108.39	61.17	108.55
136.28	120.31	149.27	126.89	154.26	142.76	80.52	70.61	155.63	198.30	129.45	140.95
206.12	140.20	161.53	186.35	91.65	108.30	93.08	76.46	183.64	138.26	163.99	85.53
164.11	80.70	213.47	218.47	156.82	110.62	129.47	124.34	174.66	256.91	222.94	227.33
108.79	205.19	150.63	171.94	74.98	106.14	60.19	68.72	74.32	162.84	164.45	241.61
67.56	63.63	59.65	156.74	109.47	79.41	83.68	37.61	103.90	164.46	167.17	97.22
102.67	38.75	111.43	191.66	196.18	145.06	47.38	92.72	137.61	187.62	76.12	86.09
114.66	66.51	129.38	80.00	46.35	104.07	53.77	80.51	97.67	148.91	163.28	158.33
148.19	143.34	195.94	150.19	144.89	68.52	86.82	79.72	109.34	196.85	128.61	123.81
108.00	109.54	64.57	121.48	86.71	105.19	74.71	98.14	90.82	214.24	79.06	49.43
145.40	150.13	69.79	31.44	124.92	63.15	95.02	115.73	202.63	131.21	369.77	187.98
194.92	194.09	128.15	122.83	143.08	68.58	157.41	39.11	133.92	87.44	67.58	165.06
133.52	176.60	115.07	125.77	68.54	124.11	146.05	124.87	99.24	172.44	102.97	64.93
79.11	152.13	68.47	137.90	53.18	83.25	96.14	81.29	106.50	238.99	70.91	262.31
