PRISM_LCRB_tmax											
1950 2024											
17.63913536	19.27465439	22.40391541	25.69696808	29.70013046	32.75082779	33.45634079	34.39998627	30.21376801	29.54642296	22.37456131	17.8546772
16.1483078	17.94399834	21.83446121	26.22091484	30.22719383	33.99912643	36.67229462	36.79377747	32.73435211	28.06189346	18.7147274	17.93115044
19.30641174	19.62715149	20.51072502	24.5826149	29.64173698	34.60932159	34.62778473	37.79073715	31.02910042	26.60505295	17.92660522	15.10349464
20.17209244	17.24173927	23.76409531	26.10312843	29.84913635	37.05220032	35.80931091	34.7118187	33.22974777	26.03421402	19.42406845	13.67349148
16.76217842	22.01508522	21.15846825	27.99696541	27.83079338	33.8416481	36.90765762	35.75547409	34.09223175	27.06188583	21.01279259	18.36624908
13.9617157	16.28570557	22.60906601	28.41868019	30.74727058	33.32209015	34.00511551	34.29763412	31.9738121	27.4575119	20.42073631	17.558321
15.80120564	16.30581856	23.37251091	25.75703812	31.86412239	35.68333054	36.18458176	35.93952179	33.65409088	28.49611664	19.00303459	17.59098244
14.86794376	18.84978294	20.67063713	23.5655632	26.70254135	31.8795433	36.43850327	35.70409775	30.60956573	22.95018959	15.69915771	17.78819847
13.23117352	13.19451809	15.37126923	23.42134285	29.22578621	34.2715416	35.57829285	35.56803894	29.74485779	22.66805077	20.03922081	15.0294981
14.65118313	15.41856956	21.96383286	24.30537605	30.04307938	33.03868866	32.76883316	34.37240601	32.75000381	25.20895004	16.93245888	15.79318714
13.26160526	14.02598572	17.93787575	27.01761627	30.0429821	35.56248856	34.27215958	33.6972084	32.25466537	27.02912331	20.38088799	11.38279343
12.32560253	17.23649788	22.1254406	26.64264297	30.8856926	31.74465179	32.08316803	33.42460632	30.41156578	26.40166092	16.48284721	14.8080883
12.58842564	21.90912628	19.30331802	25.4494915	32.10943604	32.64465332	35.22408676	36.76166916	30.94828033	27.24213028	19.89006424	14.953475
12.83791161	17.55368042	23.65917587	28.72699547	30.35938263	32.97067642	35.77538681	35.3934288	31.76475716	29.16963768	20.68928337	11.42654133
15.26272202	13.9750967	21.57709312	27.03739357	30.91415787	33.81855011	36.5214653	35.84807968	29.87191391	25.60529518	20.61727333	15.92188549
16.99463654	14.15635586	16.862257	27.37265396	28.03643417	32.16568375	35.41649246	34.04410934	31.78850174	25.63957787	22.94332886	16.31634903
10.99100876	14.2999754	21.67266655	25.2245388	28.3604126	32.33548737	35.87998199	32.44405746	29.34416008	25.29850578	23.00108147	15.88908863
16.96114731	17.42374611	25.59255791	28.65592957	30.65613174	33.80904388	34.38648605	33.44512558	27.9474411	26.24651337	19.35855675	13.32910252
12.50166416	13.7707262	18.24032402	23.68152428	28.59757805	32.13085175	32.45213318	33.76216888	29.9366436	27.70187378	18.43962669	16.16071892
17.21442795	16.51507759	16.14256287	25.77771187	28.42209625	33.28500366	36.60538483	35.53295517	29.98962784	23.40883827	19.17471123	16.94766235
13.1233654	16.86350632	17.85547447	25.78204155	28.695467	32.23220062	35.12277222	35.35483932	30.34502411	23.90575409	20.21175003	19.59210396
18.08420372	18.07696724	23.24647331	25.80198288	30.36977196	33.35575485	34.84926987	29.78190804	29.18886566	25.13658714	20.13759422	16.17192841
16.3309803	19.20257568	25.18225479	29.06267548	28.1469841	33.22343826	33.1241188	31.98635864	31.00116539	25.54596329	15.66500568	14.85102367
10.54812241	14.23927879	21.60829544	22.43932343	29.59594345	31.97179794	33.31945038	33.8177948	29.94551849	26.77726555	22.89878273	17.97451782
15.27418232	19.85998344	25.65182495	27.27462196	31.39761162	34.14759827	35.42893219	31.72822571	25.54849052	24.53130722	18.24342728	14.18070793
15.6881218	16.24550247	21.19202614	24.82424927	28.69282341	32.80516052	31.96187973	33.34250259	28.82566833	26.77321815	21.05876541	16.48213387
15.70551014	22.29607201	22.65410614	25.3949604	27.51067352	32.80153275	30.21854019	33.96352386	29.14703369	21.63452721	15.26513195	14.82358551
10.56502247	18.12713242	21.54578209	24.09560204	28.98013687	33.77206039	35.13827896	35.81751251	34.79416656	27.23513603	21.59603119	18.17721939
9.817917824	11.30856037	21.74103737	28.74295807	30.99240875	33.52089691	36.5594101	33.38243866	29.04418564	25.78661156	18.60393524	14.37030506
8.394952774	15.20844269	20.68161011	25.4032383	28.13773537	31.5749054	34.42961884	32.85741806	31.74020386	29.7978344	18.22529602	15.88156891
14.67127895	16.85676575	21.1278553	25.70978928	28.90872002	35.50347137	37.84133148	35.1191597	30.70009422	25.17465591	17.92800713	16.54322624
14.40024376	17.08333397	19.00714684	25.88124084	28.71178627	32.27748108	34.62632751	33.40986633	30.88448715	25.01467514	22.40045547	17.46890831
